event_time,event_type,product_id,category_code,brand,price,user_id,user_session
2023-03-20 16:07:56,view,2161806,auto.accessories,apple,57.52,554748,s554748_2
2023-01-07 04:14:32,view,2305466,electronics.smartphone,huawei,431.06,279822,s279822_1
2023-01-06 02:36:12,view,4064216,apparel.shoes,huawei,57.22,357827,s357827_4
2023-02-07 20:44:34,purchase,3091336,auto.accessories,nike,40.3,155328,s155328_10
2023-02-19 13:56:35,view,4250352,appliances.kitchen.refrigerators,samsung,525.25,811455,s811455_1
2023-01-27 05:04:02,cart,9341972,electronics.smartphone,nan,470.95,855850,s855850_2
2023-03-03 03:58:40,purchase,6169969,apparel.shirt,apple,28.1,508506,s508506_1
2023-01-13 19:39:52,view,5115837,appliances.kitchen.refrigerators,apple,496.67,104262,s104262_3
2023-03-13 10:18:02,view,7153576,apparel.shirt,apple,25.69,639483,s639483_4
2023-02-18 08:26:10,view,5464169,kids.toys,lg,12.37,887104,s887104_0
2023-01-03 15:14:26,view,5578051,accessories.bag,sony,19.1,828071,s828071_0
2023-03-11 06:28:35,view,9755306,kids.toys,nan,15.53,209771,s209771_0
2023-02-11 05:25:46,purchase,7970421,accessories.bag,lg,55.58,300130,s300130_0
2023-03-21 00:17:09,view,7038626,furniture.living_room.sofa,huawei,689.06,821853,s821853_1
2023-02-18 06:27:36,view,4251094,electronics.audio.headphone,bosch,39.37,659612,s659612_0
2023-02-06 04:55:49,view,1824258,accessories.bag,sony,40.46,233004,s233004_2
2023-01-30 19:31:15,view,6630236,accessories.bag,xiaomi,39.5,509231,s509231_0
2023-01-11 18:22:20,view,4341619,auto.accessories,xiaomi,53.72,453049,s453049_3
2023-01-14 19:20:49,view,1976153,construction.tools.light,nike,37.16,449836,s449836_3
2023-01-20 09:16:13,view,2591698,sport.bicycle,samsung,285.38,564812,s564812_3
2023-03-18 07:38:23,cart,6982960,electronics.smartphone,bosch,566.32,966202,s966202_10
2023-02-20 00:30:16,view,5744566,appliances.kitchen.refrigerators,logitech,745.89,876487,s876487_1
2023-02-08 19:16:16,view,3255949,furniture.living_room.sofa,nike,418.47,801882,s801882_2
2023-02-25 13:15:41,view,4856796,electronics.smartphone,ikea,512.96,379865,s379865_1
2023-03-16 08:06:32,purchase,6559565,apparel.shirt,apple,26.07,931011,s931011_4
2023-01-18 14:51:47,view,7565924,computers.notebook,apple,578.47,438738,s438738_0
2023-03-01 16:31:16,purchase,4611112,appliances.kitchen.refrigerators,apple,456.76,372667,s372667_1
2023-03-13 17:09:58,purchase,2334671,apparel.shoes,apple,75.32,870892,s870892_0
2023-01-30 17:31:25,purchase,7124774,construction.tools.light,samsung,30.05,552973,s552973_3
2023-02-25 09:03:01,view,2507859,construction.tools.light,bosch,29.05,687189,s687189_0
2023-02-25 14:12:07,view,3859226,computers.notebook,nan,495.18,861702,s861702_1
2023-02-28 05:09:28,view,8333374,computers.notebook,huawei,897.62,821853,s821853_1
2023-02-06 20:41:28,view,3553221,electronics.audio.headphone,adidas,84.42,903238,s903238_2
2023-02-02 00:32:52,view,3588393,apparel.shirt,apple,23.73,740267,s740267_1
2023-01-06 04:44:11,purchase,2323941,construction.tools.light,logitech,44.49,866017,s866017_0
2023-02-23 04:30:51,view,5067953,appliances.kitchen.refrigerators,logitech,443.57,214218,s214218_10
2023-02-27 00:32:56,cart,4601761,furniture.living_room.sofa,adidas,403.23,522590,s522590_5
2023-02-22 15:37:36,view,3553420,kids.toys,lg,17.03,241770,s241770_11
2023-01-13 16:18:35,view,9664470,appliances.kitchen.refrigerators,samsung,641.7,685439,s685439_4
2023-03-16 12:31:25,view,7233309,apparel.shoes,ikea,62.68,488750,s488750_0
2023-01-27 17:06:53,cart,1989535,electronics.audio.headphone,lg,55.69,753143,s753143_2
2023-03-28 18:36:43,view,9345792,furniture.living_room.sofa,lg,494.73,133671,s133671_7
2023-03-04 07:02:39,view,7763484,electronics.audio.headphone,bosch,86.23,502462,s502462_1
2023-01-05 23:51:23,view,1547606,sport.bicycle,ikea,322.35,739478,s739478_0
2023-02-23 02:32:43,view,9732063,electronics.audio.headphone,adidas,68.48,667820,s667820_2
2023-02-19 01:45:32,view,7674123,sport.bicycle,xiaomi,376.87,259000,s259000_1
2023-03-20 09:30:00,cart,7209782,apparel.shoes,sony,89.05,880964,s880964_3
2023-03-25 21:19:58,purchase,8267645,electronics.audio.headphone,lg,101.63,453455,s453455_1
2023-03-26 16:04:19,view,2560375,apparel.shoes,apple,70.66,706543,s706543_2
2023-02-03 14:09:38,cart,4589540,electronics.smartphone,lg,463.52,974213,s974213_6
2023-03-16 14:54:45,view,7796565,auto.accessories,apple,46.42,305170,s305170_0
2023-01-22 02:27:22,view,4601363,appliances.kitchen.refrigerators,nan,531.31,218165,s218165_8
2023-02-06 15:01:06,view,3411723,apparel.shoes,logitech,83.07,178139,s178139_3
2023-01-13 13:29:10,cart,7432461,computers.notebook,ikea,910.79,739788,s739788_1
2023-02-10 05:07:51,cart,3564451,electronics.smartphone,sony,482.85,773190,s773190_5
2023-03-08 11:03:59,view,4996798,appliances.kitchen.refrigerators,adidas,798.43,520886,s520886_0
2023-02-23 02:22:55,purchase,9719685,appliances.kitchen.refrigerators,xiaomi,303.62,376779,s376779_2
2023-01-11 20:45:37,view,4259806,apparel.shirt,lg,20.57,320394,s320394_4
2023-01-14 04:25:46,view,8781251,accessories.bag,bosch,33.21,105813,s105813_16
2023-01-16 02:10:57,view,3281453,furniture.living_room.sofa,sony,411.02,343626,s343626_0
2023-03-07 08:47:26,view,3519289,sport.bicycle,xiaomi,345.3,747149,s747149_10
2023-02-27 18:39:38,view,8044259,accessories.bag,nike,42.61,939500,s939500_0
2023-02-25 02:40:14,view,6438526,appliances.kitchen.refrigerators,lg,373.96,294064,s294064_4
2023-01-19 23:57:21,view,5116470,apparel.shirt,samsung,19.88,943251,s943251_8
2023-03-21 02:12:47,view,2348317,electronics.audio.headphone,huawei,67.18,764721,s764721_3
2023-02-03 21:17:56,view,9859714,apparel.shoes,bosch,72.4,964255,s964255_13
2023-01-10 02:12:05,view,3212294,appliances.kitchen.refrigerators,bosch,562.52,510198,s510198_0
2023-01-29 11:02:07,view,9094895,electronics.audio.headphone,nan,59.42,573830,s573830_3
2023-02-02 15:58:53,view,4690332,apparel.shoes,lg,55.51,360803,s360803_10
2023-01-30 13:25:34,view,4490866,auto.accessories,apple,74.34,400699,s400699_0
2023-01-07 07:52:06,view,6558520,electronics.smartphone,nan,309.15,104810,s104810_0
2023-01-25 09:22:35,view,4051562,apparel.shoes,huawei,73.09,743005,s743005_3
2023-03-06 11:44:03,view,3831773,computers.notebook,lg,448.14,323565,s323565_0
2023-01-30 03:36:44,view,4183166,accessories.bag,sony,47.87,444387,s444387_2
2023-02-19 18:26:19,view,7012331,accessories.bag,nan,47.77,692076,s692076_2
2023-03-14 19:59:17,view,3074832,auto.accessories,apple,41.82,389379,s389379_1
2023-01-01 20:05:11,view,1982706,kids.toys,samsung,18.33,178040,s178040_2
2023-02-13 08:54:10,view,5631313,apparel.shoes,samsung,89.2,351367,s351367_0
2023-03-30 14:30:05,view,9795286,computers.notebook,adidas,1084.74,712642,s712642_2
2023-02-01 07:21:33,view,2361459,apparel.shoes,apple,97.91,502603,s502603_0
2023-01-26 07:25:50,view,6027737,sport.bicycle,nike,138.76,533341,s533341_1
2023-02-07 04:21:46,view,2675457,electronics.audio.headphone,nike,85.25,435754,s435754_7
2023-02-10 20:48:07,view,9240717,electronics.smartphone,logitech,671.32,800189,s800189_9
2023-03-15 09:30:59,view,7993246,appliances.kitchen.refrigerators,sony,570.16,705037,s705037_9
2023-02-25 09:49:21,cart,5899512,construction.tools.light,ikea,27.27,225724,s225724_0
2023-02-20 23:28:20,view,7374220,apparel.shirt,lg,18.22,395733,s395733_0
2023-02-08 17:14:07,view,7800551,electronics.smartphone,lg,410.83,426416,s426416_0
2023-01-18 08:08:13,view,2883589,kids.toys,xiaomi,13.48,924712,s924712_3
2023-03-07 13:40:00,view,4724586,appliances.kitchen.refrigerators,adidas,588.16,360551,s360551_4
2023-01-31 09:12:43,cart,1890652,kids.toys,samsung,18.1,122509,s122509_10
2023-02-16 18:41:45,view,1047287,furniture.living_room.sofa,nan,177.27,968873,s968873_2
2023-03-01 15:35:33,view,5160474,sport.bicycle,nike,366.96,933824,s933824_0
2023-03-21 01:20:18,view,7107329,,ikea,529.16,982183,s982183_7
2023-03-23 16:03:00,view,1163769,kids.toys,logitech,17.6,713068,s713068_1
2023-01-22 15:42:53,view,5275153,sport.bicycle,samsung,427.53,938338,s938338_4
2023-01-02 20:43:00,view,7242551,auto.accessories,xiaomi,63.24,800189,s800189_10
2023-02-12 13:28:09,view,6998494,sport.bicycle,sony,296.85,586370,s586370_3
2023-02-05 23:35:17,view,9022281,appliances.kitchen.refrigerators,ikea,566.04,605636,s605636_1
2023-01-17 05:34:11,view,7320494,kids.toys,bosch,22.12,927917,s927917_5
2023-01-14 04:58:35,view,4253677,appliances.kitchen.refrigerators,nan,375.82,857082,s857082_0
2023-03-08 02:29:06,cart,2109063,construction.tools.light,nan,35.73,315534,s315534_0
2023-02-15 09:47:12,view,1982841,accessories.bag,ikea,43.92,718720,s718720_5
2023-03-15 11:10:39,view,6028948,apparel.shoes,xiaomi,60.41,132891,s132891_2
2023-02-19 21:21:22,purchase,9083273,kids.toys,adidas,34.68,965706,s965706_3
2023-02-17 06:01:31,cart,2254965,sport.bicycle,huawei,263.59,294064,s294064_4
2023-03-16 15:03:15,purchase,5329998,computers.notebook,nan,274.73,877882,s877882_2
2023-03-16 07:16:27,purchase,9080944,apparel.shirt,sony,21.7,593440,s593440_2
2023-03-26 16:08:36,view,1916633,electronics.smartphone,apple,545.08,384122,s384122_2
2023-01-05 01:31:08,purchase,8861818,apparel.shirt,apple,17.32,773942,s773942_2
2023-03-29 11:52:24,view,6523989,furniture.living_room.sofa,huawei,378.84,382363,s382363_8
2023-01-26 04:31:40,view,8693479,furniture.living_room.sofa,apple,391.85,966889,s966889_7
2023-01-18 03:53:13,view,1828789,computers.notebook,xiaomi,792.1,405049,s405049_14
2023-01-31 22:28:19,view,2275607,furniture.living_room.sofa,adidas,521.88,479734,s479734_2
2023-01-19 19:39:30,view,3721638,computers.notebook,huawei,914.28,573006,s573006_5
2023-02-27 23:15:32,view,1724508,accessories.bag,nan,65.89,375709,s375709_0
2023-01-25 15:53:13,purchase,8947475,electronics.smartphone,bosch,582.2,463018,s463018_6
2023-03-13 10:10:33,view,3797616,apparel.shoes,bosch,52.05,713525,s713525_3
2023-03-08 03:34:00,view,5674238,construction.tools.light,logitech,40.95,246312,s246312_12
2023-03-05 07:34:42,view,7739917,auto.accessories,ikea,39.67,352514,s352514_1
2023-02-06 17:00:25,purchase,4870207,computers.notebook,nan,237.06,867502,s867502_1
2023-02-11 16:58:49,view,1656562,sport.bicycle,sony,257.78,634591,s634591_11
2023-01-10 06:40:42,cart,1227937,,nike,30.79,862280,s862280_6
2023-03-10 22:43:29,view,7042347,auto.accessories,sony,39.85,809012,s809012_6
2023-01-20 11:08:18,view,1481081,furniture.living_room.sofa,nike,301.74,711573,s711573_3
2023-02-21 04:03:44,view,9951221,furniture.living_room.sofa,logitech,383.3,352514,s352514_1
2023-03-05 11:33:38,view,9358337,kids.toys,logitech,15.83,956545,s956545_2
2023-02-01 23:31:51,view,5592639,electronics.audio.headphone,sony,58.36,381715,s381715_0
2023-03-19 10:13:25,view,1953773,electronics.audio.headphone,nan,92.74,746195,s746195_18
2023-03-07 10:11:38,view,9766477,kids.toys,nan,15.51,869151,s869151_1
2023-01-20 21:54:52,purchase,6794371,,lg,75.74,964527,s964527_2
2023-02-12 02:34:53,view,4177018,electronics.smartphone,ikea,334.25,473300,s473300_0
2023-01-19 05:23:59,view,8798430,electronics.smartphone,samsung,205.4,144328,s144328_2
2023-02-15 03:30:33,view,7141577,kids.toys,logitech,27.98,929189,s929189_7
2023-03-03 04:20:04,view,2390976,computers.notebook,bosch,898.29,879706,s879706_6
2023-02-15 17:20:24,view,6514708,electronics.audio.headphone,xiaomi,83.37,408031,s408031_7
2023-01-03 06:05:58,view,6455748,appliances.kitchen.refrigerators,samsung,332.98,259163,s259163_10
2023-03-08 23:23:07,view,8297429,construction.tools.light,xiaomi,31.32,612290,s612290_1
2023-03-28 18:31:52,view,4978041,accessories.bag,nan,3.94,839696,s839696_0
2023-02-03 08:28:46,view,1727796,electronics.smartphone,adidas,703.44,565894,s565894_3
2023-03-25 16:39:10,purchase,3544189,computers.notebook,lg,876.15,184759,s184759_5
2023-02-27 05:29:37,view,3746256,appliances.kitchen.refrigerators,logitech,492.22,600371,s600371_1
2023-01-05 11:39:06,view,8868371,appliances.kitchen.refrigerators,samsung,549.26,113115,s113115_1
2023-03-10 22:12:14,view,1464890,kids.toys,bosch,21.73,870105,s870105_3
2023-02-12 04:04:19,view,4893419,furniture.living_room.sofa,apple,393.05,189982,s189982_8
2023-01-14 23:51:43,purchase,6155795,auto.accessories,logitech,37.98,673207,s673207_2
2023-02-06 15:44:19,cart,2346687,computers.notebook,ikea,658.8,563165,s563165_10
2023-01-04 21:29:00,view,9311633,kids.toys,lg,20.93,651206,s651206_3
2023-03-23 03:16:59,view,5534460,kids.toys,ikea,24.18,478343,s478343_4
2023-01-25 19:30:46,view,4045166,sport.bicycle,xiaomi,105.31,720444,s720444_1
2023-01-05 10:55:55,view,7219754,electronics.smartphone,nike,304.08,747946,s747946_15
2023-03-11 14:01:59,view,4625264,furniture.living_room.sofa,ikea,186.43,473300,s473300_1
2023-03-01 10:00:14,view,8460004,kids.toys,samsung,31.75,506956,s506956_2
2023-02-22 01:55:09,view,7248967,construction.tools.light,sony,41.0,933117,s933117_1
2023-02-12 18:46:17,view,1440838,kids.toys,nike,19.41,275394,s275394_0
2023-02-02 10:15:32,view,7734230,appliances.kitchen.refrigerators,nike,585.44,321329,s321329_3
2023-03-12 13:55:09,view,8222562,computers.notebook,huawei,976.28,968873,s968873_4
2023-03-13 09:34:31,view,1668652,electronics.smartphone,bosch,217.62,872737,s872737_0
2023-01-10 19:46:52,cart,9391113,auto.accessories,lg,57.38,816913,s816913_0
2023-01-15 08:59:56,view,8017342,electronics.smartphone,adidas,551.46,413447,s413447_8
2023-02-06 19:52:45,cart,4955761,electronics.smartphone,huawei,541.55,504074,s504074_5
2023-03-10 04:45:35,cart,1037914,sport.bicycle,sony,226.49,264294,s264294_8
2023-02-14 01:32:27,view,8367840,sport.bicycle,samsung,468.68,371631,s371631_2
2023-02-01 12:23:08,view,5571096,electronics.audio.headphone,sony,77.39,393429,s393429_1
2023-01-06 10:17:35,view,2622409,kids.toys,lg,12.64,529509,s529509_2
2023-03-05 03:56:35,view,2600810,accessories.bag,ikea,49.65,616805,s616805_5
2023-03-18 06:04:00,purchase,5776061,apparel.shoes,nan,37.3,963825,s963825_2
2023-01-04 10:52:57,view,9309901,computers.notebook,adidas,698.04,504349,s504349_4
2023-01-05 23:27:45,cart,3927176,construction.tools.light,bosch,36.85,793865,s793865_10
2023-01-25 07:38:24,cart,3676855,sport.bicycle,nan,298.93,928328,s928328_2
2023-03-23 04:56:19,purchase,6073698,appliances.kitchen.refrigerators,lg,254.36,805440,s805440_2
2023-01-03 01:32:44,view,5823984,electronics.smartphone,xiaomi,351.14,872311,s872311_1
2023-03-26 12:17:01,purchase,2088131,electronics.smartphone,adidas,435.95,876931,s876931_3
2023-01-11 22:43:49,view,8534378,apparel.shirt,lg,18.69,527774,s527774_0
2023-03-02 23:49:17,view,1417884,electronics.smartphone,adidas,513.09,512692,s512692_3
2023-01-05 10:35:41,view,6787242,electronics.audio.headphone,ikea,86.44,265273,s265273_3
2023-01-24 05:44:17,cart,8631003,sport.bicycle,huawei,164.38,707383,s707383_28
2023-01-11 13:44:20,view,8903844,accessories.bag,logitech,26.89,666032,s666032_9
2023-01-01 05:38:50,view,6872134,furniture.living_room.sofa,ikea,194.56,297221,s297221_0
2023-02-27 06:28:02,view,4240899,electronics.audio.headphone,huawei,60.18,866738,s866738_3
2023-03-12 16:22:45,view,8936074,electronics.smartphone,nan,302.0,127947,s127947_0
2023-02-13 09:54:46,purchase,7417949,computers.notebook,samsung,672.3,210466,s210466_6
2023-01-14 21:15:31,cart,7071669,accessories.bag,logitech,42.81,995230,s995230_9
2023-03-29 08:04:44,view,2446650,furniture.living_room.sofa,adidas,291.29,462825,s462825_18
2023-01-27 17:29:29,view,6888653,sport.bicycle,nan,,907032,s907032_2
2023-02-28 14:15:50,view,4965230,appliances.kitchen.refrigerators,sony,561.64,563550,s563550_9
2023-03-16 20:34:03,purchase,4490624,construction.tools.light,samsung,25.95,944923,s944923_28
2023-01-10 15:34:53,view,4919984,electronics.smartphone,adidas,530.67,241078,s241078_0
2023-01-06 18:38:26,cart,2881924,accessories.bag,lg,40.03,475331,s475331_0
2023-03-08 11:25:00,view,6739324,appliances.kitchen.refrigerators,huawei,,186109,s186109_7
2023-01-04 18:54:42,cart,4709903,accessories.bag,samsung,46.81,929203,s929203_7
2023-02-01 17:17:53,cart,7736913,auto.accessories,ikea,52.78,696618,s696618_0
2023-01-27 17:09:55,view,1943611,sport.bicycle,xiaomi,271.79,453954,s453954_11
2023-01-05 21:14:50,view,4131075,electronics.audio.headphone,apple,127.34,466870,s466870_4
2023-02-05 07:58:51,view,3878445,furniture.living_room.sofa,samsung,356.47,578212,s578212_6
2023-01-24 21:05:03,view,6157562,accessories.bag,ikea,39.76,167515,s167515_0
2023-03-23 19:37:55,view,6920296,appliances.kitchen.refrigerators,sony,225.53,184759,s184759_12
2023-01-26 15:47:33,view,2855456,furniture.living_room.sofa,xiaomi,248.27,782666,s782666_1
2023-03-03 22:44:14,view,7570768,electronics.smartphone,samsung,605.86,843357,s843357_24
2023-01-30 20:51:02,view,6597106,electronics.audio.headphone,lg,52.41,384592,s384592_4
2023-01-01 02:27:23,view,3828932,auto.accessories,apple,30.22,440733,s440733_3
2023-03-13 06:00:18,view,9747622,sport.bicycle,nan,384.28,313892,s313892_0
2023-02-25 15:51:27,view,2160131,accessories.bag,apple,55.51,811455,s811455_3
2023-03-22 15:52:52,view,5327707,apparel.shirt,samsung,27.21,801648,s801648_3
2023-02-09 12:13:30,view,3936472,computers.notebook,apple,573.81,797416,s797416_0
2023-02-14 00:52:39,view,4748691,kids.toys,adidas,11.12,808830,s808830_2
2023-02-01 07:33:21,view,3695619,construction.tools.light,xiaomi,20.04,200963,s200963_1
2023-01-18 01:17:54,view,6055203,apparel.shirt,adidas,11.21,544882,s544882_9
2023-02-07 07:15:59,purchase,9883338,,huawei,60.71,153841,s153841_8
2023-03-28 22:31:56,purchase,4060873,kids.toys,adidas,20.15,833025,s833025_1
2023-01-09 23:59:27,view,1283035,sport.bicycle,huawei,297.43,554952,s554952_3
2023-02-03 20:19:02,cart,5104003,apparel.shirt,apple,26.67,226868,s226868_0
2023-02-24 03:24:05,cart,6732616,apparel.shoes,nike,67.01,761251,s761251_9
2023-02-11 08:25:03,view,7554506,kids.toys,apple,20.75,757699,s757699_4
2023-03-17 17:34:05,view,1945840,auto.accessories,nike,74.29,266708,s266708_1
2023-03-19 05:08:08,view,5142099,apparel.shirt,samsung,25.62,510574,s510574_4
2023-03-16 06:41:07,purchase,6646582,electronics.audio.headphone,huawei,108.25,226868,s226868_0
2023-01-25 06:03:01,view,6420239,sport.bicycle,adidas,376.63,989219,s989219_2
2023-02-13 03:50:28,view,1592902,furniture.living_room.sofa,ikea,406.0,101495,s101495_0
2023-01-09 19:49:07,view,1729333,apparel.shoes,nike,69.96,431862,s431862_3
2023-03-17 12:38:28,purchase,5209677,apparel.shirt,nike,33.19,220836,s220836_2
2023-01-09 13:27:49,view,9613902,construction.tools.light,apple,50.91,577548,s577548_1
2023-02-07 09:08:48,view,6892185,computers.notebook,nike,633.26,865801,s865801_2
2023-03-01 19:12:27,view,4830016,electronics.smartphone,apple,396.03,929203,s929203_3
2023-03-26 03:05:10,view,9061637,sport.bicycle,nan,348.84,951920,s951920_0
2023-03-10 02:05:02,view,9806045,,ikea,232.82,448730,s448730_12
2023-03-12 21:17:03,purchase,1427813,computers.notebook,xiaomi,533.59,741474,s741474_5
2023-02-15 23:29:35,view,8088347,apparel.shoes,ikea,61.37,874512,s874512_7
2023-02-15 00:38:20,view,4419888,,ikea,53.92,833025,s833025_1
2023-02-18 03:00:09,view,2166142,accessories.bag,ikea,44.78,371463,s371463_14
2023-01-19 20:41:55,view,2305757,electronics.smartphone,xiaomi,251.72,853417,s853417_20
2023-01-27 00:52:56,cart,6220399,furniture.living_room.sofa,nike,417.13,856953,s856953_0
2023-01-09 17:10:39,view,1147222,electronics.smartphone,bosch,480.99,700042,s700042_3
2023-03-02 21:53:27,view,9455701,appliances.kitchen.refrigerators,nike,889.34,960846,s960846_0
2023-01-07 19:29:41,view,3090199,furniture.living_room.sofa,ikea,164.1,319290,s319290_4
2023-03-09 07:48:41,cart,5774643,appliances.kitchen.refrigerators,apple,587.04,298717,s298717_1
2023-03-03 05:22:53,purchase,2837408,apparel.shirt,bosch,13.56,775860,s775860_0
2023-01-11 14:44:10,view,9634193,electronics.smartphone,sony,696.51,426090,s426090_4
2023-01-21 02:08:43,view,7078379,construction.tools.light,nan,38.33,440380,s440380_1
2023-02-03 00:40:04,view,8798548,furniture.living_room.sofa,ikea,503.86,300130,s300130_3
2023-01-12 22:23:12,purchase,1029925,computers.notebook,nike,634.41,176337,s176337_0
2023-01-21 09:42:02,cart,7578987,accessories.bag,bosch,71.51,565294,s565294_3
2023-01-20 07:15:41,view,9706568,appliances.kitchen.refrigerators,huawei,396.06,109092,s109092_8
2023-02-12 11:24:16,cart,4339431,appliances.kitchen.refrigerators,xiaomi,462.7,599125,s599125_1
2023-02-18 22:41:16,view,8947460,appliances.kitchen.refrigerators,ikea,269.8,231555,s231555_1
2023-02-15 20:02:29,purchase,1861554,auto.accessories,bosch,55.86,847893,s847893_3
2023-03-25 11:42:55,cart,2195941,electronics.audio.headphone,sony,62.58,240152,s240152_7
2023-02-03 02:21:51,cart,8883251,electronics.smartphone,logitech,357.48,934002,s934002_1
2023-01-06 09:04:22,purchase,1412154,furniture.living_room.sofa,huawei,556.98,505346,s505346_9
2023-02-09 04:15:42,view,6480030,sport.bicycle,apple,130.13,561458,s561458_2
2023-03-04 23:19:20,view,3987189,electronics.smartphone,nan,392.92,390774,s390774_5
2023-02-14 23:55:28,view,3445155,construction.tools.light,adidas,46.61,671245,s671245_0
2023-01-26 11:45:34,view,5632092,apparel.shirt,nike,18.84,246584,s246584_3
2023-01-04 23:43:52,view,1733088,accessories.bag,lg,44.7,143712,s143712_1
2023-01-09 01:59:04,view,7532133,appliances.kitchen.refrigerators,nan,335.48,917721,s917721_7
2023-03-20 07:56:01,view,2274663,furniture.living_room.sofa,nike,478.02,864799,s864799_0
2023-03-13 04:58:07,cart,8758052,,nike,25.37,786278,s786278_0
2023-03-03 07:13:31,view,7693289,sport.bicycle,logitech,170.83,258815,s258815_8
2023-03-12 23:12:46,cart,1635466,electronics.smartphone,bosch,482.85,522959,s522959_1
2023-02-20 09:30:06,view,4791112,,bosch,25.9,761615,s761615_8
2023-03-27 09:07:58,cart,6704661,electronics.smartphone,huawei,413.25,555826,s555826_4
2023-03-11 05:28:45,view,1297130,accessories.bag,samsung,42.91,874646,s874646_3
2023-01-01 18:19:54,view,4926506,construction.tools.light,nike,26.82,351367,s351367_1
2023-03-28 06:11:55,view,2111047,kids.toys,nan,24.84,569726,s569726_1
2023-02-20 14:55:22,view,9196210,accessories.bag,sony,77.26,225221,s225221_5
2023-01-11 22:22:53,view,5896049,apparel.shoes,nan,60.69,365277,s365277_6
2023-03-07 22:16:08,view,1056774,apparel.shoes,apple,61.36,473300,s473300_5
2023-01-12 07:30:44,view,9310684,computers.notebook,lg,297.37,907802,s907802_2
2023-03-14 15:44:42,view,2127050,furniture.living_room.sofa,xiaomi,151.81,657611,s657611_0
2023-02-06 22:48:01,view,4451201,appliances.kitchen.refrigerators,sony,480.75,654548,s654548_2
2023-01-16 02:17:49,view,9230616,appliances.kitchen.refrigerators,nike,471.98,213554,s213554_5
2023-01-01 02:44:03,cart,2139580,electronics.audio.headphone,nan,68.63,918487,s918487_4
2023-03-19 10:38:04,view,2323468,electronics.audio.headphone,huawei,102.49,529509,s529509_7
2023-03-12 06:25:11,purchase,7504174,computers.notebook,logitech,839.81,139423,s139423_1
2023-02-09 23:49:41,view,6733158,furniture.living_room.sofa,huawei,289.18,873972,s873972_1
2023-01-21 08:44:04,cart,6572133,accessories.bag,samsung,49.63,866813,s866813_1
2023-03-26 09:28:38,view,3546163,kids.toys,sony,20.36,611350,s611350_3
2023-02-19 13:55:03,view,3736598,furniture.living_room.sofa,nike,635.71,181042,s181042_1
2023-02-08 19:59:17,view,4545461,apparel.shirt,bosch,23.28,702831,s702831_2
2023-01-31 04:50:09,view,1780082,electronics.audio.headphone,adidas,76.01,684309,s684309_3
2023-02-03 05:32:54,view,6058314,accessories.bag,samsung,22.85,520506,s520506_6
2023-02-28 05:01:54,view,8026759,appliances.kitchen.refrigerators,sony,530.2,606904,s606904_1
2023-03-13 18:45:48,view,6021263,furniture.living_room.sofa,nan,428.37,490120,s490120_1
2023-01-23 15:54:00,purchase,3944212,auto.accessories,ikea,50.53,715329,s715329_2
2023-01-28 00:37:52,view,9379516,appliances.kitchen.refrigerators,nan,595.36,973795,s973795_6
2023-01-07 02:28:28,purchase,9802188,furniture.living_room.sofa,huawei,413.26,625687,s625687_4
2023-01-16 01:29:07,cart,4095271,apparel.shoes,ikea,44.79,537992,s537992_0
2023-02-18 08:43:45,purchase,8811956,accessories.bag,sony,49.24,690465,s690465_1
2023-02-26 21:28:40,view,3907631,apparel.shirt,logitech,28.57,989219,s989219_6
2023-03-29 14:48:07,view,9471095,sport.bicycle,nike,449.2,767452,s767452_0
2023-01-20 06:26:42,purchase,2144607,electronics.smartphone,sony,519.1,879529,s879529_2
2023-02-04 06:59:48,view,3814967,electronics.audio.headphone,samsung,79.26,539725,s539725_7
2023-02-20 18:09:24,view,5050126,furniture.living_room.sofa,samsung,,979037,s979037_3
2023-03-28 08:28:51,view,5312693,apparel.shoes,samsung,73.14,862280,s862280_0
2023-02-19 22:21:23,view,8850926,kids.toys,ikea,29.99,608569,s608569_1
2023-03-16 17:49:16,view,3575592,,xiaomi,551.77,666445,s666445_4
2023-03-03 06:50:51,cart,5586912,auto.accessories,apple,58.29,879706,s879706_0
2023-03-24 13:19:12,cart,5274328,electronics.audio.headphone,huawei,106.7,463018,s463018_6
2023-01-11 20:34:28,view,4438241,auto.accessories,sony,67.78,716884,s716884_4
2023-01-26 04:38:56,view,5615768,appliances.kitchen.refrigerators,nike,464.85,889009,s889009_0
2023-01-20 07:32:17,view,5250786,apparel.shirt,nan,26.57,250628,s250628_2
2023-03-27 15:12:40,view,8638978,furniture.living_room.sofa,adidas,268.39,820979,s820979_3
2023-02-11 17:38:43,view,3683714,auto.accessories,apple,61.86,803409,s803409_7
2023-01-24 08:11:23,view,6997141,furniture.living_room.sofa,lg,228.1,808201,s808201_1
2023-02-12 13:55:03,purchase,3673769,electronics.audio.headphone,sony,67.53,749101,s749101_1
2023-01-25 21:05:26,purchase,3747233,apparel.shirt,lg,28.22,528558,s528558_2
2023-03-17 07:51:27,view,7306388,construction.tools.light,samsung,43.23,127095,s127095_1
2023-02-18 18:21:55,view,7885901,electronics.audio.headphone,huawei,24.6,173038,s173038_2
2023-01-12 10:59:36,view,1408334,furniture.living_room.sofa,bosch,370.42,988104,s988104_0
2023-03-15 15:29:28,view,3144142,sport.bicycle,sony,379.77,365570,s365570_7
2023-03-24 03:32:14,view,2615741,accessories.bag,nan,36.4,184759,s184759_7
